rayyan_key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-83177416,Research–management partnerships: An opportunity to integrate genetics in conservation actions,2020,,,Conservation Science & Practice,,2,9,01-Aug,Taft Heather R and McCoskey Dana N and Miller Joshua M and Pearson Sarah K and Coleman Melinda A and Fletcher Nicholas K and Mittan Cinnamon S and Meek Mariah H and Barbosa Soraia,http://0-search.ebscohost.com.catalogue.libraries.london.ac.uk/login.aspx?direct=true&db=a9h&AN=145430044&site=ehost-live,,,,,"Taft, Heather R. 1 McCoskey, Dana N. 2 Miller, Joshua M. 3 Pearson, Sarah K. 4 Coleman, Melinda A. 5,6 Fletcher, Nicholas K. 7 Mittan, Cinnamon S. 7 Meek, Mariah H. 8 Barbosa, Soraia 9; Email Address: soraia.barbosa02@gmail.com; Affiliation: 1: Colorado State University Global, Aurora Colorado, USA 2: DC Audubon Society, Washington District of Columbia, USA 3: Department of Biological Sciences, University of Alberta, Edmonton Alberta,, Canada 4: College of Science and Engineering, Flinders University of South Australia, Adelaide South Australia,, Australia 5: Department of Primary Industries NSW Fisheries, National Marine Science Centre, Coffs Harbour New South Wales,, Australia 6: National Marine Science Centre, Southern Cross University, Coffs Harbour New South Wales,, Australia 7: Department of Ecology and Evolutionary Biology, Cornell University, Corson Hall, Ithaca New York, USA 8: Department of Integrative Biology, Michigan State University, East Lansing Michigan, USA 9: Department of Fish and Wildlife Sciences, University of Idaho, Moscow Idaho, USA; Source Info: Sep2020, Vol. 2 Issue 9, p1; Subject Term: CONSERVATION genetics; Subject Term: CONSERVATION biology; Subject Term: BUSINESS partnerships; Subject Term: DATA analysis; Subject Term: STRATEGIC planning; Author-Supplied Keyword: conservation genetics; Author-Supplied Keyword: management; Author-Supplied Keyword: partnerships; Author-Supplied Keyword: research‐implementation gap; Number of Pages: 8p; Document Type: Article; Full Text Word Count: 5054 | RAYYAN-INCLUSION: {""Matthew""=>""Included"", ""Philip""=>""Included"", ""Alice""=>""Excluded"", ""Carlos""=>""Included"", ""Tabitha""=>""Included"", ""Prishnee""=>""Included"", ""Valentin""=>""Included"", ""Elina""=>""Included"", ""fereshteh""=>""Excluded"", ""Aidan""=>""Included"", ""Tiff""=>""Included"", ""Iris""=>""Included"", ""Sarah""=>""Included"", ""Nibedita""=>""Included"", ""Alec""=>""Included"", ""Isobel""=>""Included""}",10.1111/csp2.218,eppi-reviewer;CONSERVATION genetic;CONSERVATION biology BUSINESS partner;hip;DATA analy;i;STRATEGIC planning management partner;re;earch‐implementation gap,,
rayyan-83177418,Challenges and opportunities of engaging biodiversity-related citizen science data in environmental decision-making: Practitioners' perceptions and a database analysis from Estonia,2021,,,Journal for Nature Conservation,1617-1381,64,,,Suskevics M and Raadom T and Vanem B and Kana S and Roasto R and Runnel V and Kulvik M,<Go to ISI>://WOS:000709046700010,,,,,"Suskevics, Monika Raadom, Terje Vanem, Brenda Kana, Silja Roasto, Reigo Runnel, Veljo Kulvik, Mart Suškevičs, Monika/H-3666-2017 Suškevičs, Monika/0000-0002-5666-2623 1618-1093 | RAYYAN-INCLUSION: {""Matthew""=>""Included"", ""Philip""=>""Included"", ""Alice""=>""Included"", ""Carlos""=>""Included"", ""Tabitha""=>""Included"", ""Prishnee""=>""Included"", ""Valentin""=>""Included"", ""Elina""=>""Included"", ""fereshteh""=>""Excluded"", ""Aidan""=>""Included"", ""Tiff""=>""Included"", ""Iris""=>""Included"", ""Sarah""=>""Included"", ""Nibedita""=>""Maybe"", ""Alec""=>""Included"", ""Isobel""=>""Included""}",10.1016/j.jnc.2021.126068,eppi-reviewer,,
rayyan-83177420,Experiences from a National Landscape Monitoring ProgrammeMaintaining Continuity Whilst Meeting Changing Demands and Opportunities,2019,,,Land,,8,5,,Stokstad G and Fjellstad W,<Go to ISI>://WOS:000472659100005,,,,,"Stokstad, Grete Fjellstad, Wendy Fjellstad, Wendy/AAF-6257-2020 Fjellstad, Wendy Jane/0000-0002-2849-9785 2073-445x | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""fereshteh""=>""Excluded"", ""Iris""=>""Included"", ""Alec""=>""Excluded""}",10.3390/land8050077,eppi-reviewer,,
rayyan-83177421,Unblocking the flow of biodiversity data for decision-making in Africa,2017,,,Biological Conservation,,213,,335-340,Stephenson P J and Bowles-Newark Nadine and Regan Eugenie and Stanwell-Smith Damon and Diagana Mallé and Höft Robert and Abarchi Harouna and Abrahamse Tanya and Akello Christine and Allison Hilary and Banki Olaf and Batieno Barthelemy and Dieme Samuel and Domingos Arthur and Galt Russell and Githaiga Cicilia W and Guindo Abdoulaye Bine and Hafashimana David L N and Hirsch Tim and Hobern Donald,http://0-search.ebscohost.com.catalogue.libraries.london.ac.uk/login.aspx?direct=true&db=a9h&AN=124610497&site=ehost-live,,,,,"Stephenson, P.J. 1; Email Address: StephensonPJ@gmail.com Bowles-Newark, Nadine 2; Email Address: Nadine.Bowles-Newark@unep-wcmc.org Regan, Eugenie 2; Email Address: eugenie.regan@gmail.com Stanwell-Smith, Damon 2; Email Address: stanwellsmith@gmail.com Diagana, Mallé 3; Email Address: malle.diagana@iucn.org Höft, Robert 4; Email Address: robert.hoft@cbd.int Abarchi, Harouna 5; Email Address: ab_harou@yahoo.fr Abrahamse, Tanya 6; Email Address: abrahamse@sanbi.org Akello, Christine 7; Email Address: cakelloechookit@yahoo.com Allison, Hilary 2; Email Address: Hilary.Allison@unep-wcmc.org Banki, Olaf 8; Email Address: Olaf@Banki.nl Batieno, Barthelemy 9; Email Address: barthelemy.batieno@iucn.org Dieme, Samuel 10; Email Address: sam_casa@yahoo.fr Domingos, Arthur 11; Email Address: aristofanesp@yahoo.com.br Galt, Russell 6; Email Address: R.Galt@sanbi.org.za Githaiga, Cicilia W. 12; Email Address: cgithaiga@nema.go.ke Guindo, Abdoulaye Bine 13; Email Address: abdoulayebine@yahoo.fr Hafashimana, David L.N. 7; Email Address: davidhaf2000@yahoo.com Hirsch, Tim 8; Email Address: thirsch@gbif.org Hobern, Donald 8; Email Address: dhobern@gbif.org; Affiliation: 1: WWF International, Gland, Switzerland 2: United Nations Environment Programme World Conservation Monitoring Centre (UNEP-WCMC), Cambridge, UK 3: WWF West Africa Marine Programme Office, Dakar, Senegal 4: Secretariat of the Convention on Biological Diversity, Montreal, Canada 5: Commission Technique sur la Diversité Biologique, Niamey, Niger 6: South African National Biodiversity Institute (SANBI), Pretoria, South Africa 7: National Environment Management Authority, Kampala, Uganda 8: Global Biodiversity Information Facility (GBIF), Copenhagen, Denmark 9: IUCN, Nouakchott, Mauritania 10: Ministère de l'Environnement et de la Protection de la Nature, Dakar, Senegal 11: Ministry of Environment, Luanda, Angola 12: National Environment Management Authority, Nairobi, Kenya 13: Ministère de l'Environnement, de l'Eau et de l'Assainissement, Bamako, Mali; Source Info: Sep2017 Part B, Vol. 213, p335; Subject Term: BIODIVERSITY conservation; Subject Term: DECISION making in environmental policy; Subject Term: ENVIRONMENTAL degradation; Subject Term: SUSTAINABLE development; Subject Term: GOVERNMENT agencies; Author-Supplied Keyword: Africa; Author-Supplied Keyword: Biodiversity; Author-Supplied Keyword: Data management; Author-Supplied Keyword: Environmental decision-making; NAICS/Industry Codes: 913910 Other local, municipal and regional public administration; NAICS/Industry Codes: 911910 Other federal government public administration; NAICS/Industry Codes: 912910 Other provincial and territorial public administration; NAICS/Industry Codes: 921190 Other General Government Support; NAICS/Industry Codes: 926110 Administration of General Economic Programs; Number of Pages: 6p; Document Type: Article | RAYYAN-INCLUSION: {""Matthew""=>""Included"", ""Philip""=>""Included"", ""Alice""=>""Included"", ""Carlos""=>""Included"", ""Tabitha""=>""Included"", ""Prishnee""=>""Included"", ""Valentin""=>""Included"", ""Elina""=>""Included"", ""fereshteh""=>""Excluded"", ""Aidan""=>""Included"", ""Tiff""=>""Included"", ""Iris""=>""Included"", ""Sarah""=>""Included"", ""Nibedita""=>""Included"", ""Alec""=>""Included"", ""Isobel""=>""Included""}",10.1016/j.biocon.2016.09.003,eppi-reviewer;BIODIVERSITY con;ervation DECISION making in environmental policy ENVIRONMENTAL degradation SUSTAINABLE developmen...;Africa Biodiver;ity Data management Environmental deci;ion-making,,
rayyan-83177422,Exploring the usefulness of scenario archetypes in science-policy processes: experience across IPBES assessments,2019,,,Ecology and Society,1708-3087,24,3,,Sitas N and Harmackova Z V and Anticamara J A and Arneth A and Badola R and Biggs R and Blanchard R and Brotons L and Cantele M and Coetzer K and DasGupta R and den Belder E and Ghosh S and Guisan A and Gundimeda H and Hamann M and Harrison P A and Hashimoto S and Hauck J and Klatt B J and Kok K and Krug R M and Niamir A and O'Farrell P J and Okayasu S and Palomo I and Pereira L M and Riordan P and Santos-Martin F and Selomane O and Shin Y J and Valle M,<Go to ISI>://WOS:000490942000017,,,,,"Sitas, Nadia Harmackova, Zuzana V. Anticamara, Jonathan A. Arneth, Almut Badola, Ruchi Biggs, Reinette Blanchard, Ryan Brotons, Lluis Cantele, Matthew Coetzer, Kaera DasGupta, Rajarshi den Belder, Eefje Ghosh, Sonali Guisan, Antoine Gundimeda, Haripriya Hamann, Maike Harrison, Paula A. Hashimoto, Shizuka Hauck, Jennifer Klatt, Brian J. Kok, Kasper Krug, Rainer M. Niamir, Aidin O'Farrell, Patrick J. Okayasu, Sana Palomo, Ignacio Pereira, Laura M. Riordan, Philip Santos-Martin, Fernando Selomane, Odirilwe Shin, Yunne-Jai Valle, Mireia blanchard, ryan/B-8856-2017; Shin, Yunne-Jai/A-7575-2012; Guisan, Antoine/A-1057-2011; Dasgupta, Rajarshi/AAF-7822-2021; Niamir, Aidin/G-5779-2011; HASHIMOTO, Shizuka/P-5317-2019; Riordan, Philip/AAY-6420-2020; Arneth, Almut/B-2702-2013; DasGupta, Rajarshi/AAX-2695-2021; Pereira, Laura M./L-7258-2013; Biggs, Reinette/A-5155-2010; O'Farrell, Patrick/AAQ-7728-2021; Hauck, Jennifer/P-4115-2017; Selomane, Odirilwe/L-8068-2019; PALOMO, IGNACIO/D-4398-2014; Harmáčková, Zuzana V./G-1886-2014; Valle, Mireia/G-5783-2011 blanchard, ryan/0000-0002-3560-4133; Shin, Yunne-Jai/0000-0002-7259-9265; Guisan, Antoine/0000-0002-3998-4815; Niamir, Aidin/0000-0003-4511-3407; HASHIMOTO, Shizuka/0000-0003-4423-9374; Arneth, Almut/0000-0001-6616-0822; DasGupta, Rajarshi/0000-0003-0051-5090; Pereira, Laura M./0000-0002-4996-7234; Biggs, Reinette/0000-0003-0300-4149; O'Farrell, Patrick/0000-0002-9538-8831; Hauck, Jennifer/0000-0002-1614-9657; Selomane, Odirilwe/0000-0002-6892-4221; PALOMO, IGNACIO/0000-0002-4573-5989; Harmáčková, Zuzana V./0000-0001-7711-4135; Okayasu, Sana/0000-0002-6534-0458; Santos Martin, Fernando/0000-0002-2301-5876; Sitas, Nadia/0000-0003-0888-8617; Kok, Kasper/0000-0002-6319-9227; Riordan, Philip/0000-0001-6285-8596; Valle, Mireia/0000-0001-8517-8518 | RAYYAN-INCLUSION: {""Philip""=>""Included"", ""Alice""=>""Included"", ""fereshteh""=>""Included"", ""Alec""=>""Excluded""}",10.5751/es-11039-240335,eppi-reviewer,,
rayyan-83177423,The role and value of science in shark conservation advocacy,2021,,,Scientific Reports,,11,1,16626-16626,Shiffman D S and Macdonald C C and Wallace S S and Dulvy N K,https://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=med19&AN=34404844 https://discover.lshtm.ac.uk/openurl/44HYG/44HYG_services_page?sid=OVID:medline&id=doi:10.1038%2Fs41598-021-96020-4&id=pmid34404844&issn=2045-2322&isbn=&volume=11&issue=1&spage=16626&pages=16626&date=2021&title=Scientific+Reports&atitle=The+role+and+value+of+science+in+shark+conservation+advocacy.&aulast=Shiffman&pid=%3Cauthor%3EShiffman+DS%3BMacdonald+CC%3BWallace+SS%3BDulvy+NK%3C%2Fauthor%3E%3CAN%3E34404844,,,"Shiffman, David S. Earth to Oceans Group, Department of Biological Sciences, Simon Fraser University",,"Shiffman, David S Macdonald, Catherine C Wallace, S Scott Dulvy, Nicholas K | RAYYAN-INCLUSION: {""Matthew""=>""Included"", ""Philip""=>""Included"", ""Alice""=>""Included"", ""Carlos""=>""Excluded"", ""Tabitha""=>""Excluded"", ""Prishnee""=>""Excluded"", ""Valentin""=>""Included"", ""Elina""=>""Excluded"", ""fereshteh""=>""Included"", ""Aidan""=>""Included"", ""Tiff""=>""Excluded"", ""Iris""=>""Excluded"", ""Sarah""=>""Included"", ""Nibedita""=>""Included"", ""Alec""=>""Included"", ""Isobel""=>""Included""}",,eppi-reviewer,,
rayyan-83177424,Harnessing the Power of Community Science to Address Data Gaps in Arctic Observing: Invasive Species in Alaska as Case Examples,2021,,,Arctic Journal,,74,,Jan-14,Schwoerer Tobias and Spellman Katie V and Davis Tammy J and Lee Olivia and Martin Aaron and Mulder Christa P H and Swenson Nicole Y and Taylor Audrey and Winter Genelle,http://0-search.ebscohost.com.catalogue.libraries.london.ac.uk/login.aspx?direct=true&db=a9h&AN=153358032&site=ehost-live,,,,,"Schwoerer, Tobias 1; Email Address: tschwoerer@alaska.edu Spellman, Katie V. 1 Davis, Tammy J. 2 Lee, Olivia 1 Martin, Aaron 3 Mulder, Christa P. H. 4 Swenson, Nicole Y. 5 Taylor, Audrey 6 Winter, Genelle 7; Affiliation: 1: International Arctic Research Center, University of Alaska Fairbanks, 2160 North Koyukuk Drive, Fairbanks, Alaska 99775, USA 2: Alaska Department of Fish and Game, 1255 West 8th Street, Juneau, Alaska 99801, USA 3: U.S. Fish and Wildlife Service, 1011 East Tudor Road, Anchorage, Alaska 99503, USA 4: Institute of Arctic Biology and Department of Biology and Wildlife, University of Alaska Fairbanks, 2140 North Koyukuk Drive, Fairbanks, Alaska 99775, USA 5: Tyonek Tribal Conservation District, 1689 C Street, Suite 219, Anchorage, Alaska 99501, USA 6: Department of Biological Sciences, University of Alaska Anchorage, 3211 Providence Drive, Anchorage, Alaska 99508, USA 7: Metlakatla Indian Community, PO Box 8, Metlakatla, Alaska 99926, USA; Source Info: 2021 Supplement, Vol. 74, p1; Subject Term: INTRODUCED organisms; Subject Term: DATA science; Subject Term: COMMUNITY-based programs; Subject Term: CITIZEN science; Subject Term: BIOLOGICAL invasions; Subject Term: FOOD security; Subject Term: ECOSYSTEMS; Subject Term: ARCTIC regions; Subject Term: ALASKA; Author-Supplied Keyword: alien species; Author-Supplied Keyword: Arctic observing; Author-Supplied Keyword: citizen science; Author-Supplied Keyword: community science; Author-Supplied Keyword: early detection; Author-Supplied Keyword: evidence-based policy; Author-Supplied Keyword: monitoring; Author-Supplied Keyword: détection précoce; Author-Supplied Keyword: espèces étrangères; Author-Supplied Keyword: observation de l'Arctique; Author-Supplied Keyword: politique fondée sur des données probantes; Author-Supplied Keyword: science citoyenne; Author-Supplied Keyword: science communautaire; Author-Supplied Keyword: surveillance; Language of Keywords: English; Language of Keywords: French; Number of Pages: 14p; Document Type: Article | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""fereshteh""=>""Included"", ""Aidan""=>""Excluded"", ""Alec""=>""Excluded""}",10.14430/arctic73773,eppi-reviewer;INTRODUCED organi;m;DATA;cience COMMUNITY-ba;ed program;CITIZEN;cience BIOLOGICAL inva;ion;FOOD;ecurity ECOSYSTEMS ARCTIC region;ALASKA alien;pecie;Arctic ob;erving community;cience early detection evidence-ba;ed policy monitoring détection précoce e;pèce;étrangère;ob;ervation de l'Arctique politique fondée;ur de;donnée;probante;cience citoyenne;cience communautaire;urveillance,,
rayyan-83177427,Adopting Citizen Science as a Tool to Enhance Monitoring for an Environment Agency,2019,,,Citizen Science: Theory & Practice,,6,1,01-Sep,Roger Erin and Turak Eren and Tegart Patrick,http://0-search.ebscohost.com.catalogue.libraries.london.ac.uk/login.aspx?direct=true&db=a9h&AN=140757826&site=ehost-live,,,,,"Roger, Erin 1; Email Address: erin.roger@csiro.au Turak, Eren 1 Tegart, Patrick 1; Affiliation: 1: NSW Office of Environment and Heritage, AU; Source Info: 2019, Vol. 6 Issue 1, p1; Subject Term: CITIZEN science; Subject Term: ACQUISITION of data; Subject Term: DECISION making; Subject Term: PILOT projects; Subject Term: COMMUNITY involvement; Author-Supplied Keyword: barriers; Author-Supplied Keyword: citizen science; Author-Supplied Keyword: decision-making; Author-Supplied Keyword: government; Author-Supplied Keyword: strategy; Number of Pages: 9p; Document Type: Article | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Elina""=>""Excluded"", ""fereshteh""=>""Included"", ""Alec""=>""Excluded""}",10.5334/cstp.231,eppi-reviewer;CITIZEN;cience ACQUISITION of data DECISION making PILOT project;COMMUNITY involvement barrier;deci;ion-making government;trategy,,
rayyan-83177428,Boundary Work: Engaging Knowledge Systems in Co-management of Feral Animals on Indigenous Lands,2012,,,Ecology & Society,,17,2,387-399,Robinson Catherine J and Wallington Tabatha J,http://0-search.ebscohost.com.catalogue.libraries.london.ac.uk/login.aspx?direct=true&db=a9h&AN=77928781&site=ehost-live,,,,,"Robinson, Catherine J. 1 Wallington, Tabatha J. 1; Affiliation: 1: CSIRO Ecosystem Sciences; Source Info: 2012, Vol. 17 Issue 2, p387; Subject Term: FERAL animals; Subject Term: WILDLIFE conservation; Subject Term: TRADITIONAL ecological knowledge; Subject Term: ENVIRONMENTAL management; Subject Term: ENVIRONMENTAL protection; Subject Term: AUSTRALIA; Author-Supplied Keyword: co-benefits; Author-Supplied Keyword: co-managed boundary work; Author-Supplied Keyword: collaboration; Author-Supplied Keyword: environmental governance; Author-Supplied Keyword: feral animal management; Author-Supplied Keyword: Indigenous knowledge; Author-Supplied Keyword: knowledge-action systems; Number of Pages: 12p; Document Type: Article | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""fereshteh""=>""Excluded"", ""Iris""=>""Included"", ""Alec""=>""Included""}",10.5751/ES-04836-170216,eppi-reviewer;FERAL animal;WILDLIFE con;ervation TRADITIONAL ecological knowledge ENVIRONMENTAL management ENVIRONMENTAL protection AUSTR...;co-managed boundary work collaboration environmental governance feral animal management Indigenou;knowledge knowledge-action;y;tem,,
rayyan-83177429,Social process in grizzly bear management: lessons for collaborative governance and natural resource policy,2012,,,Policy Sciences,322687,45,3,265-291,Richie Lauren and Oppenheimer J Daniel and Clark Susan G,https://www.proquest.com/scholarly-journals/social-process-grizzly-bear-management-lessons/docview/1030728772/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL_VU2?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ%3Aibss&atitle=Social+process+in+grizzly+bear+management%3A+lessons+for+collaborative+governance+and+natural+resource+policy&title=Policy+Sciences&issn=00322687&date=2012-09-01&volume=45&issue=3&spage=265&au=Richi,,,,,"Copyright - Springer Science+Business Media, LLC. 2012 CODEN - PLSCBZ SubjectsTermNotLitGenreText - Canada | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""fereshteh""=>""Excluded"", ""Sarah""=>""Included"", ""Alec""=>""Included""}",https://doi.org/10.1007/s11077-012-9160-z,eppi-reviewer;Political Science;Natural resource management;Bears;Public policy;Analysis;Studies;Collaboration;National parks;Decision making;Canada;71219:Nature Parks and Other Similar Institutions;2600:Management science/operations research;9130:Experimental/theoretical;9172:Canada;1200:Social policy;1530:Natural resources,,
rayyan-83177433,Evidence-informed policy and practice: The role and potential of civil society,2020,,,African Evaluation Journal,,8,1,01-Nov,Pabari Mine and Amisi Matodzi M and David-Gnahoui Emmanuel and Bedu-Addo Dede and Goldman Ian,http://0-search.ebscohost.com.catalogue.libraries.london.ac.uk/login.aspx?direct=true&db=a9h&AN=148228034&site=ehost-live,,,,,"Pabari, Mine 1; Email Address: mine.pabari@athariadvisory.co.ke Amisi, Matodzi M. 1 David-Gnahoui, Emmanuel 2 Bedu-Addo, Dede 3 Goldman, Ian 1; Affiliation: 1: CLEAR Anglophone Africa (CLEAR AA), Faculty of Commerce, Law and Management, University of the Witwatersrand, Johannesburg, South Africa 2: Faculty of Human and Social Sciences, University of Abomey-Calavi, Cotonou, Benin 3: Ghana Monitoring and Evaluation Forum (GMEF), Accra, Ghana; Source Info: 2020, Vol. 8 Issue 1, p1; Subject Term: CIVIL society; Subject Term: VIOLENCE against women; Subject Term: BEHAVIOR; Subject Term: CASE studies; Subject Term: BENIN; Subject Term: GHANA; Subject Term: KENYA; Author-Supplied Keyword: Citizen engagement; Author-Supplied Keyword: Civil society; Author-Supplied Keyword: Evidence use; Author-Supplied Keyword: Evidence-informed policymaking; Author-Supplied Keyword: Sustainable development; Number of Pages: 11p; Document Type: Article | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""fereshteh""=>""Excluded"", ""Aidan""=>""Excluded"", ""Alec""=>""Included""}",10.4102/aej.v8i1.470,eppi-reviewer;CIVIL;ociety VIOLENCE again;t women BEHAVIOR CASE;tudie;BENIN GHANA KENYA Citizen engagement Evidence u;e Evidence-informed policymaking Su;tainable development,,
rayyan-83177435,Pathways to impact for aquatic conservation science via multi-modal communication and stakeholder engagement,2020,,,Aquatic Conservation-Marine and Freshwater Ecosystems,1052-7613,30,9,1791-1797,Noble M M and Fulton C J,<Go to ISI>://WOS:000570237100014,,,,,"Noble, Mae M. Fulton, Christopher J. Fulton, Christopher J/A-5971-2008 Fulton, Christopher J/0000-0002-1140-1999 1099-0755 Si | RAYYAN-INCLUSION: {""Matthew""=>""Included"", ""Philip""=>""Included"", ""Alice""=>""Included"", ""Carlos""=>""Maybe"", ""Tabitha""=>""Included"", ""Prishnee""=>""Excluded"", ""Valentin""=>""Excluded"", ""Elina""=>""Included"", ""fereshteh""=>""Excluded"", ""Aidan""=>""Included"", ""Tiff""=>""Included"", ""Iris""=>""Included"", ""Sarah""=>""Included"", ""Nibedita""=>""Included"", ""Alec""=>""Included"", ""Isobel""=>""Included""}",10.1002/aqc.3380,eppi-reviewer,,
rayyan-83177440,Use of web-based species occurrence information systems by academics and government professionals,2020,,,PLoS ONE [Electronic Resource],,15,7,e0236556-e0236556,Martin-Mora E and Ellis S and Page L M,https://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=med18&AN=32735594 https://discover.lshtm.ac.uk/openurl/44HYG/44HYG_services_page?sid=OVID:medline&id=doi:10.1371%2Fjournal.pone.0236556&id=pmid32735594&issn=1932-6203&isbn=&volume=15&issue=7&spage=e0236556&pages=e0236556&date=2020&title=PLoS+ONE+%5BElectronic+Resource%5D&atitle=Use+of+web-based+species+occurrence+information+systems+by+academics+and+government+professionals.&aulast=Martin-Mora&pid=%3Cauthor%3EMartin-Mora+E%3BE,,,"Martin-Mora, Elizabeth. School of Natural Resources and Environment, University of Florida, Gainesvi",,"Martin-Mora, Elizabeth Ellis, Shari Page, Lawrence M | RAYYAN-INCLUSION: {""Matthew""=>""Included"", ""Philip""=>""Included"", ""Alice""=>""Included"", ""Carlos""=>""Excluded"", ""Tabitha""=>""Excluded"", ""Prishnee""=>""Excluded"", ""Valentin""=>""Included"", ""Elina""=>""Excluded"", ""fereshteh""=>""Excluded"", ""Aidan""=>""Included"", ""Tiff""=>""Excluded"", ""Iris""=>""Included"", ""Sarah""=>""Excluded"", ""Nibedita""=>""Excluded"", ""Alec""=>""Included"", ""Isobel""=>""Included""}",,eppi-reviewer,,
rayyan-83177445,Stakeholder participation in IPBES: connecting local environmental work with global decision making,2020,,,Ecosystems and People,,16,1,197-211,"Krug Cornelia B and Sterling Eleanor and Cadman Timothy and Geschke Jonas and Drummond de Castro, Paula F and Schliep Rainer and Osemwegie Isimemen and Muller-Karger Frank E and Maraseni Tek",https://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=pmnm5&AN=32984823 https://discover.lshtm.ac.uk/openurl/44HYG/44HYG_services_page?sid=OVID:medline&id=doi:10.1080%2F26395916.2020.1788643&id=pmid32984823&issn=2639-5908&isbn=&volume=16&issue=1&spage=197&pages=197-211&date=2020&title=Ecosystems+and+People&atitle=Stakeholder+participation+in+IPBES%3A+connecting+local+environmental+work+with+global+decision+making.&aulast=Krug&pid=%3Cauthor%3EKrug+CB%3BSterling+E%3BCadman+T%3BGesc,,,"Krug, Cornelia B. bioDISCOVERY, Department of Geography, University of Zurich, Zurich, Switzerland.",,"Krug CB Sterling E Cadman T Geschke J Drummond de Castro PF Schliep R Osemwegie I Muller-Karger FE Maraseni T | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Carlos""=>""Included"", ""Elina""=>""Excluded"", ""fereshteh""=>""Included""}",,eppi-reviewer,,
rayyan-83177449,Improving technical information use: what can be learnt from a manager's perspective?,2013,,,Environmental Management,,52,1,221-233,Jacobson C and Lisle A and Carter R W and Hockings M T,https://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=med10&AN=23728487 https://discover.lshtm.ac.uk/openurl/44HYG/44HYG_services_page?sid=OVID:medline&id=doi:10.1007%2Fs00267-013-0084-y&id=pmid23728487&issn=0364-152X&isbn=&volume=52&issue=1&spage=221&pages=221-33&date=2013&title=Environmental+Management&atitle=Improving+technical+information+use%3A+what+can+be+learnt+from+a+manager%27s+perspective%3F.&aulast=Jacobson&pid=%3Cauthor%3EJacobson+C%3BLisle+A%3BCarter+RW%3BHockings+MT,,,"Jacobson, C. Sustainability Research Centre, University of the Sunshine Coast, Maroochydore DC, Lock",,"Jacobson, C Lisle, A Carter, R W Hockings, M T | RAYYAN-INCLUSION: {""Matthew""=>""Included"", ""Philip""=>""Included"", ""Alice""=>""Included"", ""Carlos""=>""Included"", ""Tabitha""=>""Included"", ""Prishnee""=>""Included"", ""Valentin""=>""Excluded"", ""Elina""=>""Included"", ""fereshteh""=>""Excluded"", ""Aidan""=>""Included"", ""Tiff""=>""Included"", ""Iris""=>""Included"", ""Sarah""=>""Included"", ""Nibedita""=>""Excluded"", ""Alec""=>""Included"", ""Isobel""=>""Included""}",,eppi-reviewer,,
rayyan-83177453,Science Collaboration for Capacity Building: Advancing Technology Transfer Through a Treaty for Biodiversity Beyond National Jurisdiction,2020,,,Frontiers in Marine Science,,7,,,Harden-Davies H and Snelgrove P,<Go to ISI>://WOS:000517576400001,,,,,"Harden-Davies, Harriet Snelgrove, Paul Harden-Davies, Harriet/0000-0002-8214-5187 2296-7745 | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Carlos""=>""Excluded"", ""Elina""=>""Excluded"", ""fereshteh""=>""Included""}",10.3389/fmars.2020.00040,eppi-reviewer,,
rayyan-83177455,The ecosystem approach as a framework for understanding knowledge utilisation,2014,,,ENVIRONMENT AND PLANNING C-GOVERNMENT AND POLICY,,32,2,301-319,Haines-Young Roy and Potschin Marion,,,SAGE PUBLICATIONS LTD,"1 OLIVERS YARD, 55 CITY ROAD, LONDON EC1Y 1SP, ENGLAND",,"RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Carlos""=>""Excluded"", ""fereshteh""=>""Excluded""}",10.1068/c1329j,eppi-reviewer;eco;y;tem approach;knowledge utili;ation and inno,,
rayyan-83177457,The role of boundary organizations in co-management: examining the politics of knowledge integration in a marine protected area in Belize,2016,,,International Journal of the Commons,1875-0281,10,2,1013-1034,Gray N J,<Go to ISI>://WOS:000388648200025,,,,,"Gray, Noella J. Annual Conference of the American-Anthropological-Association 2013 Chicago, IL Amer Anthropol Assoc | RAYYAN-INCLUSION: {""Matthew""=>""Included"", ""Philip""=>""Included"", ""fereshteh""=>""Included""}",10.18352/ijc.643,eppi-reviewer,,
